Country,ISO3c,Product,Tonnes,Cumulative pressure,Pressure per tonne,Million kcal,Tonnes of protein,Pressure per tonne of protein,Pressure per million kcal
Benin,BEN,Large-pelagic,16829.56424,3.6883E-05,0.002191562,15850.34457,2627.922815,0.01403505,0.002326954
Benin,BEN,Medium-pelagic,6826.978943,2.13456E-05,0.003126661,4942.780767,862.128809,0.024759232,0.00431855
Benin,BEN,Reef,4288.042161,9.88858E-06,0.002306082,3060.840848,543.6310935,0.018189866,0.003230673
"Bonaire, Sint Eustatius and Saba",BES,Benthic,100.8785694,3.91942E-07,0.003885287,22.23608442,3.838730135,0.102102056,0.017626405
"Bonaire, Sint Eustatius and Saba",BES,Demersal,961.6274859,4.20373E-06,0.004371475,748.4847665,129.5762215,0.032442143,0.00561632
"Bonaire, Sint Eustatius and Saba",BES,Forage fish,1064.658083,2.46768E-06,0.002317818,1133.833791,142.195679,0.017354143,0.002176407
"Bonaire, Sint Eustatius and Saba",BES,Large-pelagic,257.5982148,7.23972E-07,0.002810469,190.4673255,34.75563828,0.020830342,0.003801029
"Bonaire, Sint Eustatius and Saba",BES,Medium-pelagic,28.82216671,7.52198E-08,0.002609789,21.95548688,3.618729004,0.020786242,0.003426013
"Bonaire, Sint Eustatius and Saba",BES,Reef,115.0044031,3.55922E-07,0.003094851,78.93572826,13.90095802,0.025604101,0.004509004
"Bonaire, Sint Eustatius and Saba",BES,Small-pelagic,0.05019034,1.08562E-10,0.002162996,0.046907215,0.006335001,0.017136782,0.002314389
Burkina Faso,BFA,Freshwater fish,8880.106299,4.87648E-06,0.000549147,4224.147393,637.1875808,0.007653138,0.001154431
Bangladesh,BGD,Benthic,179352.4322,0.000513979,0.00286575,39533.6279,6824.894433,0.075309478,0.013001064
Bangladesh,BGD,Demersal,252561.0737,0.000718254,0.002843882,170576.7934,29466.57251,0.024375214,0.004210737
Bangladesh,BGD,Freshwater fish,789765.5831,2.80335E-05,3.5496E-05,375680.889,56669.23394,0.000494687,7.46206E-05
Bangladesh,BGD,Forage fish,400278.7707,0.000847168,0.002116445,542157.0585,53704.13435,0.01577473,0.001562588
Bangladesh,BGD,Large-pelagic,6869.204582,1.63053E-05,0.002373686,5926.734193,982.053526,0.016603305,0.00275115
Bangladesh,BGD,Medium-pelagic,6169.437881,1.48958E-05,0.002414451,4415.026431,775.7158806,0.019202657,0.003373888
Bangladesh,BGD,Reef,2296.187971,6.24515E-06,0.002719792,1617.741245,279.2230794,0.022366183,0.003860416
Bulgaria,BGR,Benthic,461.56925,1.57365E-06,0.003409351,101.7410623,17.56408523,0.089594862,0.015467224
Bulgaria,BGR,Demersal,5419.761374,2.24701E-05,0.004145952,2477.833495,428.6235377,0.052423796,0.009068435
Bulgaria,BGR,Freshwater fish,1267.021265,4.94604E-06,0.003903675,602.7050118,90.91447639,0.054403203,0.008206401
Bulgaria,BGR,Forage fish,5794.921081,2.33859E-05,0.004035589,5594.728634,905.7336295,0.025819864,0.004179992
Bulgaria,BGR,Large-pelagic,416.6798977,9.44744E-07,0.002267314,366.729306,59.92138727,0.015766393,0.002576135
Bulgaria,BGR,Medium-pelagic,69.19287349,1.44242E-07,0.002084644,52.64604308,8.7022155,0.016575375,0.002739854
Bulgaria,BGR,Reef,42.81646871,1.38532E-07,0.00323548,29.6066833,5.090327545,0.027214716,0.004679073
Bahrain,BHR,Benthic,1349.062044,5.29704E-06,0.003926461,297.3660085,51.33583037,0.103184073,0.0178132
Bahrain,BHR,Demersal,43458.90688,0.00011057,0.002544249,27863.81213,4952.897569,0.02232436,0.003968239
Bahrain,BHR,Forage fish,23752.29528,5.91122E-05,0.002488695,25363.51732,3343.834301,0.017677974,0.0023306
Bahrain,BHR,Large-pelagic,8611.812899,2.07819E-05,0.002413182,7578.188599,1278.924152,0.016249495,0.002742327
Bahrain,BHR,Medium-pelagic,6623.677196,1.66188E-05,0.002509003,4735.128773,840.3192944,0.0197768,0.003509688
Bahrain,BHR,Reef,17793.32415,4.63343E-05,0.002604027,12460.38085,2256.703264,0.020531853,0.00371853
Bahamas,BHS,Benthic,7915.25882,3.01514E-05,0.003809273,1744.715102,301.1991819,0.100104452,0.017281549
Bahamas,BHS,Demersal,4505.375377,1.41954E-05,0.003150761,5639.721938,982.2665983,0.014451636,0.002517032
Bahamas,BHS,Forage fish,409.4023125,1.05059E-06,0.002566147,571.9881665,76.51809725,0.013729906,0.001836727
Bahamas,BHS,Large-pelagic,664.5363929,1.99138E-06,0.002996651,583.9584854,98.59781952,0.020197034,0.003410146
Bahamas,BHS,Medium-pelagic,38.53150246,1.04279E-07,0.002706322,28.17818488,4.941938827,0.02110076,0.003700688
Bahamas,BHS,Reef,594.2759874,1.70947E-06,0.00287656,410.9346822,75.64209364,0.022599464,0.004159957
Bosnia and Herzegovina,BIH,Benthic,40.4354899,1.10882E-06,0.027421846,8.91296311,1.53869087,0.720622831,0.124404842
Bosnia and Herzegovina,BIH,Demersal,329.0749538,3.57368E-06,0.01085979,220.2770191,37.8139267,0.094507111,0.016223594
Bosnia and Herzegovina,BIH,Freshwater fish,1904.476589,3.46372E-06,0.001818727,905.9339549,136.654764,0.02534652,0.003823372
Bosnia and Herzegovina,BIH,Forage fish,1995.745513,4.41264E-06,0.002211025,2226.232493,293.5011648,0.0150345,0.001982112
Bosnia and Herzegovina,BIH,Large-pelagic,59.55089717,1.58255E-07,0.002657472,47.52310189,8.332191122,0.018993183,0.003330061
Bosnia and Herzegovina,BIH,Medium-pelagic,34.4814606,2.75288E-07,0.007983663,23.94689832,4.122985441,0.066769184,0.011495784
Bosnia and Herzegovina,BIH,Reef,65.19485732,4.47396E-07,0.006862446,44.44285243,7.668314776,0.058343486,0.010066775
Saint-Barthélemy,BLM,Benthic,4.147168333,1.519E-08,0.003662739,0.914136528,0.157812112,0.09625367,0.016616768
Saint-Barthélemy,BLM,Demersal,79.50387624,3.74393E-07,0.004709122,56.85820321,9.823937556,0.038110328,0.006584687
Saint-Barthélemy,BLM,Forage fish,0.31514686,9.00505E-10,0.002857413,0.239209596,0.041295988,0.021806103,0.0037645
Saint-Barthélemy,BLM,Large-pelagic,4.394958142,1.20835E-08,0.002749401,2.989615004,0.579722637,0.020843592,0.004041825
Saint-Barthélemy,BLM,Medium-pelagic,0.056541983,1.68355E-10,0.002977518,0.04139614,0.00714643,0.023557888,0.00406692
Saint-Barthélemy,BLM,Reef,0.648074172,2.12625E-09,0.003280873,0.455559757,0.082796401,0.025680456,0.004667334
Belarus,BLR,Freshwater fish,1832.913057,9.33349E-06,0.005092161,871.892143,131.5197586,0.070966436,0.010704866
Belize,BLZ,Benthic,2205.162358,7.63643E-06,0.003462977,486.0712902,83.91299808,0.091004088,0.015710506
Belize,BLZ,Demersal,8783.138198,2.25791E-05,0.002570734,10384.37759,1828.311415,0.012349707,0.002174335
Belize,BLZ,Forage fish,78.36296043,2.40346E-07,0.00306709,113.089803,18.35568963,0.013093828,0.002125269
Belize,BLZ,Large-pelagic,2005.079914,6.7574E-06,0.003370139,1696.120771,292.6054562,0.023093886,0.003984031
Belize,BLZ,Medium-pelagic,241.0736956,5.56456E-07,0.002308242,185.7206102,29.88606311,0.018619258,0.002996201
Belize,BLZ,Reef,827.3912307,2.46184E-06,0.002975422,580.9316643,100.975016,0.024380662,0.004237741
Bermuda,BMU,Benthic,24.17967072,9.23706E-08,0.003820178,5.329786126,0.920108515,0.100391032,0.017331023
Bermuda,BMU,Demersal,42.2691463,1.33823E-07,0.003165962,29.524179,4.988160185,0.026828033,0.004532642
Bermuda,BMU,Forage fish,112.412222,2.74911E-07,0.002445558,126.1665836,18.19910979,0.015105715,0.002178949
Bermuda,BMU,Large-pelagic,1346.524633,3.7649E-06,0.002796015,1145.02323,196.5559768,0.019154353,0.003288058
Bermuda,BMU,Medium-pelagic,28.0652712,7.9284E-08,0.002824988,19.52700619,3.547675111,0.022348171,0.004060226
Bermuda,BMU,Reef,138.5950501,3.95155E-07,0.00285115,95.40637132,17.4469484,0.022648966,0.004141813
Bolivia,BOL,Freshwater fish,5839.237373,6.24363E-05,0.010692535,2777.646854,418.9915537,0.149015539,0.02247811
Brazil,BRA,Benthic,26347.484,8.93062E-05,0.003389554,5807.624774,1002.600269,0.089074592,0.015377407
Brazil,BRA,Demersal,303999.964,0.001574167,0.00517818,185667.0758,33210.03114,0.047400334,0.008478437
Brazil,BRA,Freshwater fish,211579.4072,0.000773776,0.003657144,100645.4846,15181.77442,0.050967458,0.007688139
Brazil,BRA,Forage fish,93412.45293,0.000348731,0.003733234,114483.4357,16068.73349,0.021702429,0.003046122
Brazil,BRA,Large-pelagic,35351.46209,0.000101193,0.00286248,30695.47907,5036.376532,0.020092391,0.003296669
Brazil,BRA,Medium-pelagic,10842.39161,3.05924E-05,0.002821558,8170.37367,1341.925554,0.02279742,0.003744314
Brazil,BRA,Reef,37276.07569,9.59344E-05,0.002573619,26662.65498,4623.226568,0.020750536,0.003598082
Brazil,BRA,Small-pelagic,21.05267846,8.49338E-08,0.004034346,14.11316606,2.481190979,0.034231056,0.006018053
Barbados,BRB,Demersal,119.9730464,5.34946E-07,0.004458884,82.09662811,14.1734108,0.037742915,0.006516051
Barbados,BRB,Forage fish,1264.697718,3.48077E-06,0.002752258,971.4559489,167.1562964,0.020823474,0.00358305
Barbados,BRB,Large-pelagic,824.6295283,2.38837E-06,0.002896291,659.7600984,117.7387791,0.020285302,0.003620053
Barbados,BRB,Medium-pelagic,118.3703492,3.2453E-07,0.002741652,86.77744772,14.97223916,0.021675466,0.0037398
Barbados,BRB,Reef,51.99344598,1.56023E-07,0.003000824,38.2912334,6.610413451,0.023602634,0.004074645
Brunei,BRN,Benthic,4889.296569,1.58318E-05,0.003238046,1077.719599,186.0523023,0.08509311,0.014690063
Brunei,BRN,Demersal,40225.62127,0.000157784,0.003922476,26118.28533,4529.8289,0.034832228,0.006041133
Brunei,BRN,Freshwater fish,19.28788263,4.31231E-07,0.022357627,9.17498692,1.38399236,0.311585022,0.047000753
Brunei,BRN,Forage fish,8975.703471,2.13124E-05,0.00237445,12649.23329,1967.622722,0.010831527,0.001684874
Brunei,BRN,Large-pelagic,7271.489357,2.26719E-05,0.003117913,6319.962576,1059.570157,0.021397238,0.003587343
Brunei,BRN,Medium-pelagic,10448.62386,3.10628E-05,0.002972907,7410.829943,1299.954386,0.023895288,0.004191539
Brunei,BRN,Reef,2373.193028,8.31805E-06,0.003505002,1630.13916,286.5925633,0.029023942,0.00510266
Bhutan,BTN,Freshwater fish,259.393686,2.30636E-06,0.00889134,123.3900953,18.61266405,0.123913346,0.018691593
Botswana,BWA,Freshwater fish,232.2502743,6.46213E-06,0.027824004,110.4783386,16.66500213,0.387766679,0.058492304
Central African Republic,CAF,Freshwater fish,15111.52784,2.70682E-05,0.001791227,7188.350992,1084.320113,0.024963265,0.00376556
Canada,CAN,Benthic,47444.35432,0.000162233,0.003419434,10457.88689,1805.399044,0.089859822,0.015512965
Canada,CAN,Demersal,506728.0278,0.002141397,0.00422593,291097.3831,56076.04673,0.038187377,0.007356291
Canada,CAN,Freshwater fish,15727.95591,0.000472622,0.03004978,7481.577552,1128.5516,0.418785998,0.063171384
Canada,CAN,Forage fish,175841.03,0.000362759,0.002062993,194406.2678,32593.11101,0.011129921,0.001865983
Canada,CAN,Large-pelagic,7558.627343,2.19664E-05,0.00290614,6878.991211,1134.132104,0.019368493,0.003193263
Canada,CAN,Medium-pelagic,4928.690628,1.17374E-05,0.002381442,4334.229781,664.8127848,0.017655183,0.002708069
Canada,CAN,Reef,61.89564166,1.45432E-07,0.002349624,39.27194803,7.469292573,0.019470586,0.00370319
Canada,CAN,Small-pelagic,1693.039301,1.57267E-05,0.009289027,1135.346858,199.5646801,0.078804969,0.01385188
Cocos Islands,CCK,Benthic,44.44555884,1.61317E-07,0.003629552,9.796879605,1.691285941,0.095381542,0.016466208
Cocos Islands,CCK,Demersal,154.1161793,5.61561E-07,0.003643751,97.56265397,17.573655,0.031954709,0.005755902
Cocos Islands,CCK,Forage fish,629.7278823,1.51376E-06,0.002403837,527.3653728,91.18514802,0.016600986,0.002870426
Cocos Islands,CCK,Large-pelagic,846.7127258,2.5341E-06,0.002992864,744.5165277,124.3315445,0.020381764,0.00340368
Cocos Islands,CCK,Medium-pelagic,3.8255227,1.32317E-08,0.0034588,2.551108997,0.472284377,0.028016418,0.005186653
Cocos Islands,CCK,Reef,23.77710446,8.30856E-08,0.003494351,17.48044013,3.017738691,0.027532389,0.004753059
Switzerland,CHE,Freshwater fish,1585.324648,3.02056E-06,0.001905325,754.1176595,113.7541763,0.026553387,0.004005421
Chile,CHL,Benthic,29265.49564,8.78166E-05,0.003000687,6450.825344,1113.639307,0.078855504,0.013613233
Chile,CHL,Demersal,272648.7782,0.000631675,0.002316807,176782.9899,31730.10198,0.019907737,0.003573163
Chile,CHL,Freshwater fish,0.18110275,2.54479E-05,140.5164948,0.086148148,0.012994937,1958.295246,295.3972232
Chile,CHL,Forage fish,496489.0309,0.000913736,0.001840394,1457210.542,224358.6804,0.004072655,0.000627044
Chile,CHL,Large-pelagic,21435.11051,5.11117E-05,0.002384486,19265.80574,3108.636118,0.016441845,0.002652976
Chile,CHL,Medium-pelagic,274564.0298,0.00063082,0.002297534,185891.7154,32612.06975,0.019343149,0.003393482
Chile,CHL,Reef,5040.941587,1.91305E-05,0.003795022,3432.911636,592.6925672,0.032277243,0.00557267
Chile,CHL,Small-pelagic,1003.797592,2.8119E-06,0.002801263,622.3989891,120.8489302,0.023267901,0.004517843
China,CHN,Benthic,809359.5391,0.006909847,0.008537425,178402.4809,30798.54198,0.224356294,0.038731786
China,CHN,Demersal,4961498.874,0.019064176,0.003842423,2960646.575,510951.7141,0.037311112,0.006439194
China,CHN,Freshwater fish,1300509.498,0.000393471,0.000302551,618634.9149,93317.40779,0.004216479,0.000636031
China,CHN,Forage fish,1237732.969,0.008152074,0.006586294,1365318.02,191974.7117,0.042464309,0.005970824
China,CHN,Large-pelagic,462322.7171,0.001167193,0.002524629,398254.29,65964.21134,0.01769434,0.002930774
China,CHN,Medium-pelagic,655826.4693,0.001499223,0.002286005,473660.94,84776.05189,0.017684508,0.003165181
China,CHN,Reef,369391.2701,0.000993879,0.002690587,258701.4417,45202.80658,0.021987115,0.0038418
China,CHN,Small-pelagic,31.44180032,9.14466E-08,0.002908441,22.37718051,3.869749164,0.023631147,0.004086601
Côte d'Ivoire,CIV,Benthic,1726.671409,1.00058E-05,0.005794863,380.6002748,65.70499178,0.15228409,0.026289589
Côte d'Ivoire,CIV,Demersal,257895.9507,0.00079747,0.003092215,175699.3467,30366.31027,0.026261662,0.004538832
Côte d'Ivoire,CIV,Freshwater fish,10758.82277,1.52071E-05,0.001413456,5117.827607,771.9939407,0.019698497,0.002971402
Côte d'Ivoire,CIV,Forage fish,32158.52463,6.98008E-05,0.002170521,28959.19867,4190.307348,0.01665767,0.002410314
Côte d'Ivoire,CIV,Large-pelagic,17287.21439,3.76831E-05,0.002179827,15934.91662,2662.21841,0.01415479,0.002364816
Côte d'Ivoire,CIV,Medium-pelagic,10396.00378,2.15206E-05,0.002070087,7803.890879,1312.095093,0.016401732,0.00275768
Côte d'Ivoire,CIV,Reef,1517.181488,4.36695E-06,0.002878332,1083.398916,187.254431,0.023320953,0.004030788
Cameroon,CMR,Benthic,59091.82424,0.00021503,0.003638916,13025.27188,2248.619979,0.095627631,0.016508692
Cameroon,CMR,Demersal,104212.4659,0.000244077,0.002342106,69360.70433,12155.89212,0.020078874,0.003518947
Cameroon,CMR,Freshwater fish,68537.04562,2.87718E-05,0.0004198,32602.15281,4917.841388,0.005850499,0.000882513
Cameroon,CMR,Forage fish,352377.3296,0.000608789,0.001727663,369142.6487,43378.33199,0.014034407,0.001649198
Cameroon,CMR,Large-pelagic,350.769147,6.865E-07,0.001957128,277.5625052,47.48391518,0.014457532,0.002473318
Cameroon,CMR,Medium-pelagic,11574.24543,2.44222E-05,0.002110046,7846.162187,1461.317238,0.016712452,0.003112629
Cameroon,CMR,Reef,14991.148,3.16258E-05,0.002109634,10918.01558,1900.552016,0.016640345,0.002896666
Democratic Republic of the Congo,COD,Benthic,280.7280917,1.1018E-06,0.0039248,61.87928305,10.68254033,0.103140423,0.017805664
Democratic Republic of the Congo,COD,Demersal,7347.266455,3.6597E-05,0.004981037,4804.975143,843.787095,0.043372321,0.007616482
Democratic Republic of the Congo,COD,Freshwater fish,135057.7751,0.00015574,0.001153138,64245.17108,9691.003019,0.016070608,0.002424156
Democratic Republic of the Congo,COD,Forage fish,7802.329643,1.62234E-05,0.002079303,8141.318513,1150.98009,0.014095299,0.001992725
Democratic Republic of the Congo,COD,Large-pelagic,2306.718705,6.05283E-06,0.002624001,2122.133885,348.4681566,0.01736983,0.002852239
Democratic Republic of the Congo,COD,Medium-pelagic,405.5580646,1.10543E-06,0.002725706,284.7086341,51.1942168,0.021592907,0.003882678
Democratic Republic of the Congo,COD,Reef,1705.540751,4.39046E-06,0.002574236,1153.497786,210.7057645,0.020836945,0.003806218
Republic of Congo,COG,Benthic,71.09173134,3.38985E-07,0.00476827,15.67034257,2.705252198,0.125306077,0.021632235
Republic of Congo,COG,Demersal,17908.49928,0.000168224,0.009393525,11412.92031,2020.988903,0.083238425,0.01473978
Republic of Congo,COG,Freshwater fish,27439.15496,2.62743E-05,0.000957547,13052.43777,1968.882824,0.013344766,0.002012979
Republic of Congo,COG,Forage fish,25437.71255,6.91575E-05,0.0027187,26341.65438,3319.529703,0.020833527,0.002625405
Republic of Congo,COG,Large-pelagic,1142.543446,3.21905E-06,0.00281744,1032.76847,166.9649551,0.019279782,0.003116912
Republic of Congo,COG,Medium-pelagic,208.7598704,4.62536E-07,0.002215637,147.5691915,26.40165634,0.017519205,0.003134367
Republic of Congo,COG,Reef,727.2367657,2.17482E-06,0.002990529,499.8437412,90.81557533,0.023947685,0.004351005
Cook Islands,COK,Benthic,19.37331995,7.76345E-08,0.00400729,4.270349796,0.737212548,0.105308189,0.018179897
Cook Islands,COK,Demersal,315.3686472,1.39425E-06,0.004421009,215.2600628,37.16431146,0.037515769,0.006477038
Cook Islands,COK,Forage fish,73.34183222,1.75103E-07,0.00238749,95.31736785,16.45492733,0.010641363,0.001837051
Cook Islands,COK,Large-pelagic,4334.063027,1.36123E-05,0.003140763,3826.558113,642.971398,0.021170873,0.003557313
Cook Islands,COK,Medium-pelagic,0.517981629,1.578E-09,0.003046441,0.358166786,0.062538448,0.025232489,0.004405771
Cook Islands,COK,Reef,176.5944819,6.06536E-07,0.003434627,119.3045426,21.52856802,0.028173553,0.005083933
Colombia,COL,Benthic,686.8089889,2.36285E-06,0.003440334,151.389366,26.1351284,0.090409062,0.015607783
Colombia,COL,Demersal,14305.03301,4.57628E-05,0.003199069,9466.017546,1668.263671,0.02743139,0.004834429
Colombia,COL,Freshwater fish,25160.77176,0.000128242,0.00509692,11968.64146,1805.398578,0.071032755,0.01071487
Colombia,COL,Forage fish,4333.935271,8.51061E-06,0.001963714,5614.933817,755.3440094,0.011267197,0.00151571
Colombia,COL,Large-pelagic,4332.024881,1.03088E-05,0.002379678,3787.746448,634.083489,0.016257836,0.002721625
Colombia,COL,Medium-pelagic,3409.014,8.11257E-06,0.002379742,2565.417173,444.9898156,0.018230922,0.003162283
Colombia,COL,Reef,5372.843662,1.43694E-05,0.002674448,3866.656162,677.8791979,0.021197569,0.003716232
Colombia,COL,Small-pelagic,0.232050704,4.1354E-10,0.001782112,0.216871458,0.029289329,0.014119147,0.001906845
Comoros,COM,Benthic,142.0816497,5.06705E-07,0.003566297,31.31824309,5.406630108,0.093719246,0.016179238
Comoros,COM,Demersal,11371.10204,3.61857E-05,0.003182252,7761.465184,1340.005245,0.027004161,0.004662228
Comoros,COM,Forage fish,115.885004,3.43198E-07,0.002961538,101.1400981,15.13204614,0.022680202,0.003393292
Comoros,COM,Large-pelagic,5565.107274,1.60584E-05,0.002885547,4510.056802,793.3162533,0.020242088,0.003560571
Comoros,COM,Medium-pelagic,2849.561251,8.45029E-06,0.00296547,2015.249823,362.47527,0.023312734,0.004193172
Comoros,COM,Reef,3569.093185,1.08678E-05,0.003044974,2574.322309,453.4651089,0.02396611,0.004221614
Cape Verde,CPV,Benthic,7.785285998,2.57058E-08,0.003301849,1.716065938,0.296253329,0.086769797,0.014979518
Cape Verde,CPV,Demersal,6025.189065,1.81622E-05,0.00301437,4112.64666,710.0258595,0.025579562,0.004416171
Cape Verde,CPV,Forage fish,3212.404786,6.01316E-06,0.001871857,3636.572493,470.2755884,0.012786465,0.001653525
Cape Verde,CPV,Large-pelagic,7985.98,2.15368E-05,0.002696824,6848.771885,1167.486446,0.018447138,0.00314462
Cape Verde,CPV,Medium-pelagic,547.7193159,1.2306E-06,0.00224677,486.2609076,77.56198098,0.015866013,0.002530739
Cape Verde,CPV,Reef,2.999740759,1.02997E-08,0.003433523,2.03737072,0.351721833,0.029283589,0.005055377
Costa Rica,CRI,Benthic,320.7382353,1.0941E-06,0.003411203,70.69848952,12.2050455,0.089643526,0.015475625
Costa Rica,CRI,Demersal,10162.24824,4.08929E-05,0.004024002,6570.452164,1173.87186,0.034835919,0.006223758
Costa Rica,CRI,Freshwater fish,1026.588865,3.93405E-06,0.003832161,488.334546,73.66236995,0.053406556,0.008056062
Costa Rica,CRI,Forage fish,412.694125,8.77789E-07,0.002126972,1207.604852,183.0521025,0.004795296,0.000726884
Costa Rica,CRI,Large-pelagic,4931.754037,1.36977E-05,0.002777445,3578.401148,667.2944071,0.020527187,0.003827876
Costa Rica,CRI,Medium-pelagic,78.46993439,1.69545E-07,0.002160633,55.12976516,10.23762685,0.016560937,0.003075375
Costa Rica,CRI,Reef,1153.165493,3.18289E-06,0.002760137,835.5325783,144.6935077,0.021997493,0.00380942
Cuba,CUB,Benthic,5034.620542,1.88378E-05,0.003741646,1109.752529,191.5823125,0.098327271,0.016974745
Cuba,CUB,Demersal,8116.033731,3.37082E-05,0.004153284,5714.372714,994.9396678,0.033879634,0.005898844
Cuba,CUB,Freshwater fish,2472.109178,3.72717E-06,0.001507687,1175.94916,177.3849562,0.021011737,0.003169496
Cuba,CUB,Forage fish,3030.571004,8.48708E-06,0.00280049,2901.200306,413.0724494,0.020546236,0.00292537
Cuba,CUB,Large-pelagic,2281.078496,6.11136E-06,0.002679152,2069.816823,351.8757346,0.017367936,0.002952607
Cuba,CUB,Medium-pelagic,1.454624363,3.98755E-09,0.002741292,1.092002556,0.182652957,0.021831292,0.003651594
Cuba,CUB,Reef,1984.373641,5.67587E-06,0.002860285,1369.658371,251.7200034,0.02254836,0.004144007
Curaçao,CUW,Benthic,21.14870159,7.99916E-08,0.003782342,4.661686986,0.804771109,0.099396739,0.017159373
Curaçao,CUW,Demersal,978.1986509,3.44693E-06,0.003523752,618.9936057,112.3458739,0.030681405,0.005568602
Curaçao,CUW,Forage fish,1997.272102,4.45326E-06,0.002229669,2092.89808,260.2055908,0.017114374,0.002127794
Curaçao,CUW,Large-pelagic,345.755439,1.18167E-06,0.003417648,275.7884623,49.54765225,0.02384917,0.004284698
Curaçao,CUW,Medium-pelagic,107.9790525,2.88057E-07,0.002667716,80.74380197,13.51284556,0.021317305,0.003567549
Curaçao,CUW,Reef,85.16385464,2.41567E-07,0.002836499,61.21681712,10.80871313,0.022349299,0.003946091
Curaçao,CUW,Small-pelagic,0.099266345,2.1536E-10,0.002169516,0.092772987,0.012529351,0.017188431,0.002321364
Christmas Island,CXR,Benthic,118.3805805,4.22338E-07,0.003567629,26.09395236,4.504733809,0.093754252,0.016185281
Christmas Island,CXR,Demersal,271.801064,9.55148E-07,0.003514144,178.1398343,31.01940296,0.030791958,0.005361789
Christmas Island,CXR,Freshwater fish,0.053648338,4.96045E-09,0.092462408,0.025519795,0.00384951,1.288593866,0.194376742
Christmas Island,CXR,Forage fish,1535.490604,3.78539E-06,0.002465263,1306.315058,225.7167906,0.016770522,0.002897761
Christmas Island,CXR,Large-pelagic,993.8880635,2.9672E-06,0.00298545,867.265215,145.1073468,0.020448333,0.003421333
Christmas Island,CXR,Medium-pelagic,757.7516684,1.77741E-06,0.002345634,670.0899899,107.044109,0.016604443,0.002652491
Christmas Island,CXR,Reef,89.84586178,3.68378E-07,0.00410011,62.02399587,10.70752285,0.034403651,0.00593928
Cayman Islands,CYM,Demersal,132.24166,4.71139E-07,0.003562712,90.26752767,15.58334966,0.03023348,0.005219362
Cayman Islands,CYM,Forage fish,1.740207179,4.28514E-09,0.00246243,1.779947615,0.221898518,0.019311254,0.002407452
Cayman Islands,CYM,Large-pelagic,1.038458641,3.27442E-09,0.003153152,0.916973978,0.152461416,0.021477029,0.003570896
Cyprus,CYP,Benthic,7.353182344,2.69015E-08,0.003658477,1.620819808,0.279810497,0.096141677,0.016597434
Cyprus,CYP,Demersal,1374.528553,1.45269E-05,0.010568629,897.027203,157.0045229,0.09252525,0.016194473
Cyprus,CYP,Freshwater fish,36.96117138,2.06554E-07,0.005588414,17.58193319,2.652130344,0.077882413,0.0117481
Cyprus,CYP,Forage fish,2457.585135,1.3998E-05,0.005695843,2158.03019,336.7157009,0.041572222,0.00648648
Cyprus,CYP,Large-pelagic,1403.777469,4.35716E-06,0.003103883,1291.13841,202.6947066,0.021496174,0.003374666
Cyprus,CYP,Medium-pelagic,220.5787049,2.05002E-06,0.009293828,178.7488326,29.00383041,0.070681026,0.011468721
Cyprus,CYP,Reef,408.7268944,6.28737E-06,0.015382814,285.2027805,50.22875719,0.125174705,0.022045261
Czech Republic,CZE,Freshwater fish,4519.801681,3.59512E-06,0.000795416,2150.009003,324.3161063,0.011085239,0.001672142
Germany,DEU,Benthic,2951.194463,1.24886E-05,0.004231724,650.5148681,112.3017425,0.111206105,0.019198084
Germany,DEU,Demersal,132929.1565,0.001205666,0.009069986,78043.21437,14627.52636,0.082424436,0.015448692
Germany,DEU,Freshwater fish,21644.02781,2.16859E-05,0.001001933,10295.77356,1553.056377,0.013963344,0.002106288
Germany,DEU,Forage fish,79609.11334,0.000216141,0.002715024,104817.23,16288.33698,0.013269659,0.002062072
Germany,DEU,Medium-pelagic,523.1505453,2.37771E-06,0.004544978,352.903513,64.05279508,0.03712106,0.006737557
Germany,DEU,Reef,1662.530186,2.41042E-05,0.014498479,1131.375667,195.3152267,0.123411568,0.021305177
Djibouti,DJI,Benthic,97.97155797,3.20313E-07,0.003269447,21.59530858,3.728109691,0.085918291,0.014832518
Djibouti,DJI,Demersal,11722.76237,4.0995E-05,0.003497043,7993.746541,1380.819449,0.029688892,0.005128384
Djibouti,DJI,Freshwater fish,53.81438293,2.52855E-07,0.004698645,25.59877976,3.8614241,0.065482232,0.009877606
Djibouti,DJI,Forage fish,1067.046314,2.80628E-06,0.002629955,1195.525829,162.7980596,0.017237822,0.002347322
Djibouti,DJI,Large-pelagic,693.0947317,1.8889E-06,0.002725312,575.3306633,96.94697164,0.01948384,0.003283154
Djibouti,DJI,Medium-pelagic,1549.663009,4.4235E-06,0.002854494,1119.42827,195.762744,0.022596246,0.003951574
Djibouti,DJI,Reef,2272.367498,6.22032E-06,0.002737374,1628.532972,284.979956,0.021827221,0.003819585
Dominica,DMA,Benthic,29.84676038,1.11047E-07,0.003720584,6.578950196,1.135758162,0.097773801,0.016879196
Dominica,DMA,Demersal,936.0377749,4.03934E-06,0.004315357,653.3857297,112.8431913,0.035796023,0.006182164
Dominica,DMA,Forage fish,307.9520362,7.39321E-07,0.002400767,243.663593,42.04252889,0.017585074,0.003034187
Dominica,DMA,Large-pelagic,518.8395536,1.47659E-06,0.002845943,372.1123606,70.58977608,0.02091787,0.003968123
Dominica,DMA,Medium-pelagic,0.014865928,3.39643E-11,0.00228471,0.012846065,0.002070739,0.016402035,0.002643949
